ID,Target_07_AUC,Target_07_LogLoss,Target_90_AUC,Target_90_LogLoss,Target_120_AUC,Target_120_LogLoss
ID_NOR6WT,0.0021340909090909,0.005,0.0047301136363636,0.005,0.0061048295454545,0.0061048295454545
ID_VYPSO5,0.0260833333333333,0.0075289634146341,0.0578124999999999,0.0184165396341463,0.0746145833333333,0.0193386051829268
ID_8IQ994,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_38Y8NO,0.0117375,0.0196795112781954,0.0260156249999999,0.0207530545112781,0.0335765625,0.0213215460526315
ID_A7P2XS,0.3365988888888889,0.3365988888888889,0.5734236111111111,0.5734236111111111,0.7318734722222222,0.7318734722222222
ID_S05DGQ,0.0939,0.0939,0.2081249999999999,0.2081249999999999,0.2686125,0.2686125
ID_SCLKXG,0.0670714285714285,0.005,0.1486607142857142,0.0507615546218487,0.1918660714285714,0.0533030462184873
ID_3OC70A,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_3XOFYU,0.0521666666666666,0.0196795112781954,0.1156249999999999,0.0207530545112781,0.1492291666666666,0.0213215460526315
ID_H135SV,0.2536155778894472,0.1973050234142188,0.6886463567839196,0.4755387931034483,0.8007189070351759,0.6076385962111536
ID_BO44TI,0.0075289634146341,0.0075289634146341,0.0184165396341463,0.0184165396341463,0.0193386051829268,0.0193386051829268
ID_PR1H01,0.0063445945945945,0.0063445945945945,0.0140624999999999,0.0140624999999999,0.0181494932432432,0.0181494932432432
ID_PQG7R4,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_SA4QNF,0.023475,0.0075289634146341,0.20203125,0.0184165396341463,0.217153125,0.0193386051829268
ID_HNWDYY,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_F2IVP1,0.0276176470588235,0.005,0.0612132352941176,0.005,0.0790036764705882,0.0056909427966101
ID_2ENSHM,0.039125,0.1973050234142188,0.08671875,0.4755387931034483,0.111921875,0.6076385962111536
ID_F7M35H,0.0075289634146341,0.0075289634146341,0.0184165396341463,0.0184165396341463,0.0193386051829268,0.0193386051829268
ID_SF04T0,0.07825,0.0132909252669039,0.3401041666666666,0.0160865213523131,0.3905104166666667,0.0344182606761565
ID_5CAGHH,0.0335357142857142,0.005,0.0743303571428571,0.0057177197802197,0.0959330357142857,0.0073794642857142
ID_2AU2T8,0.3805588235294118,0.0196795112781954,0.4141544117647059,0.0207530545112781,0.6672389705882353,0.0213215460526315
ID_78XK6I,0.0204130434782608,0.0085363636363636,0.0452445652173913,0.0189204545454545,0.0583940217391304,0.0244193181818181
ID_D8QLT5,0.039125,0.2731765550239234,0.2533854166666666,0.4670245215311004,0.2785885416666667,0.6500890550239234
ID_IS6YV0,0.4893899999999999,0.2597421353670162,0.5008124999999999,0.4128127979027645,0.8068612500000001,0.4960372378455672
ID_D90VTV,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_C3S2E5,0.0313,0.2449166666666666,0.0693749999999999,0.6734375,0.0895375,0.72384375
ID_CATHCN,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_1WIJUN,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_ZL9Y03,0.2743888888888889,0.2597421353670162,0.3378472222222222,0.4128127979027645,0.5936736111111112,0.4960372378455672
ID_MVD119,0.0106704545454545,0.005,0.0236505681818181,0.0057177197802197,0.0305241477272727,0.0073794642857142
ID_SGMB5M,0.01565,0.1973050234142188,0.1013541666666666,0.4755387931034483,0.24476875,0.6076385962111536
ID_DAB0UN,0.0109186046511627,0.0196795112781954,0.4428052325581395,0.0207530545112781,0.5428619186046512,0.0213215460526315
ID_J3VQEL,0.2597421353670162,0.2597421353670162,0.4128127979027645,0.4128127979027645,0.4960372378455672,0.4960372378455672
ID_6WVTF8,0.0090288461538461,0.0075289634146341,0.0200120192307692,0.0184165396341463,0.025828125,0.0193386051829268
ID_E9UP92,0.2449166666666666,0.2449166666666666,0.6734375,0.6734375,0.72384375,0.72384375
ID_4QROO8,0.0090288461538461,0.0075289634146341,0.0200120192307692,0.0184165396341463,0.025828125,0.0193386051829268
ID_HT9W0J,0.3365988888888889,0.3365988888888889,0.5734236111111111,0.5734236111111111,0.7318734722222222,0.7318734722222222
ID_JCHPCP,0.5461666666666667,0.2731765550239234,0.6209821428571429,0.4670245215311004,0.9210982142857144,0.6500890550239234
ID_JI5M74,0.117375,0.0132909252669039,0.26015625,0.0160865213523131,0.335765625,0.0344182606761565
ID_3EEFO2,0.0586875,0.0586875,0.130078125,0.130078125,0.1678828125,0.1678828125
ID_JPI34T,0.2597421353670162,0.2597421353670162,0.4128127979027645,0.4128127979027645,0.4960372378455672,0.4960372378455672
ID_7G0M0S,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_XO3PYI,0.0670714285714285,0.0670714285714285,0.1486607142857142,0.1486607142857142,0.1918660714285714,0.1918660714285714
ID_ZUHCZ2,0.0335357142857142,0.0196795112781954,0.0743303571428571,0.0207530545112781,0.0959330357142857,0.0213215460526315
ID_U2JMSL,0.0223571428571428,0.0132909252669039,0.0495535714285714,0.0160865213523131,0.0639553571428571,0.0344182606761565
ID_BW5XNW,0.0090288461538461,0.0090288461538461,0.0200120192307692,0.0200120192307692,0.025828125,0.025828125
ID_3ROA64,0.023475,0.0075289634146341,0.20203125,0.0184165396341463,0.217153125,0.0193386051829268
ID_4PCKIZ,0.0167678571428571,0.005,0.0371651785714285,0.0507615546218487,0.0479665178571428,0.0533030462184873
ID_6T0M8R,0.2154684210526316,0.2597421353670162,0.5583223684210525,0.4128127979027645,0.8036111842105264,0.4960372378455672
ID_U5JEC8,0.023475,0.0196795112781954,0.0520312499999999,0.0207530545112781,0.067153125,0.0213215460526315
ID_5C9U99,0.0075289634146341,0.0075289634146341,0.0184165396341463,0.0184165396341463,0.0193386051829268,0.0193386051829268
ID_FN05RQ,0.0173888888888888,0.0196795112781954,0.0385416666666666,0.0207530545112781,0.0497430555555555,0.0213215460526315
ID_Z1O4G2,0.0670714285714285,0.0196795112781954,0.1486607142857142,0.0207530545112781,0.1918660714285714,0.0213215460526315
ID_UBLPQC,0.0167678571428571,0.005,0.0371651785714285,0.0507615546218487,0.0479665178571428,0.0533030462184873
ID_22IHJ5,0.117375,0.1973050234142188,0.26015625,0.4755387931034483,0.335765625,0.6076385962111536
ID_73FYSW,0.07825,0.0075289634146341,0.1734375,0.0184165396341463,0.22384375,0.0193386051829268
ID_BW73QZ,0.117375,0.0196795112781954,0.26015625,0.0207530545112781,0.335765625,0.0213215460526315
ID_ZCQ6K0,0.0021340909090909,0.005,0.0047301136363636,0.005,0.0061048295454545,0.0061048295454545
ID_J0I922,0.1943707729468599,0.1973050234142188,0.5218372584541063,0.4755387931034483,0.6747416968599034,0.6076385962111536
ID_RL7ZD2,0.5461666666666667,0.2731765550239234,0.6209821428571429,0.4670245215311004,0.9210982142857144,0.6500890550239234
ID_ZQOX58,0.3365988888888889,0.3365988888888889,0.5734236111111111,0.5734236111111111,0.7318734722222222,0.7318734722222222
ID_FLK2UQ,0.0670714285714285,0.0670714285714285,0.1486607142857142,0.1486607142857142,0.1918660714285714,0.1918660714285714
ID_7WCBRY,0.0039453781512605,0.005,0.0507615546218487,0.0507615546218487,0.0533030462184873,0.0533030462184873
ID_URXYNU,0.0521666666666666,0.005,0.1156249999999999,0.005,0.1492291666666666,0.0056909427966101
ID_XLYU83,0.023475,0.0132909252669039,0.0520312499999999,0.0160865213523131,0.567153125,0.0344182606761565
ID_3JPALR,0.0223571428571428,0.0196795112781954,0.0495535714285714,0.0207530545112781,0.0639553571428571,0.0213215460526315
ID_6C40UV,0.2845290697674418,0.2372597765363128,0.8144258720930233,0.5644727653631286,0.8179425872093024,0.5661623603351956
ID_7S9GNW,0.7923235294117648,0.3401376811594203,0.8259191176470588,0.5802989130434782,0.8437095588235294,0.5846820652173913
ID_XE78GP,0.4758863636363636,0.2731765550239234,0.5018465909090909,0.4670245215311004,0.51559375,0.6500890550239234
ID_0H58N3,0.1155267857142857,0.0104333333333333,0.1257254464285714,0.023125,0.1311261160714285,0.0298458333333333
ID_R8IPH7,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_7ZYMP2,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_F3HSQM,0.117375,0.117375,0.26015625,0.26015625,0.335765625,0.335765625
ID_2NLVR3,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_RRLF9Q,0.0138088235294117,0.0132909252669039,0.0306066176470588,0.0160865213523131,0.0395018382352941,0.0344182606761565
ID_FH5J71,0.117375,0.2372597765363128,0.26015625,0.5644727653631286,0.335765625,0.5661623603351956
ID_3OS4QG,0.04695,0.0196795112781954,0.1040624999999999,0.0207530545112781,0.13430625,0.0213215460526315
ID_M85CCM,0.04695,0.0196795112781954,0.1040624999999999,0.0207530545112781,0.13430625,0.0213215460526315
ID_6FJWZN,0.001,0.001,0.001,0.001,0.001,0.001
ID_YUK7ZN,0.2331484848484848,0.1973050234142188,0.7153977272727273,0.4755387931034483,0.838442803030303,0.6076385962111536
ID_XSV5VE,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_SICURA,0.31925,0.31925,0.7171875,0.7171875,0.7387901785714286,0.7387901785714286
ID_L6B73P,0.0092058823529411,0.0132909252669039,0.0204044117647058,0.0160865213523131,0.0263345588235294,0.0344182606761565
ID_L4A2EV,0.0090288461538461,0.0090288461538461,0.0200120192307692,0.0200120192307692,0.025828125,0.025828125
ID_X7IVUQ,0.02934375,0.0196795112781954,0.0650390625,0.0207530545112781,0.08394140625,0.0213215460526315
ID_TMRNHU,0.07825,0.005,0.1734375,0.005,0.22384375,0.0061048295454545
ID_ISQ9WY,0.0106704545454545,0.005,0.0236505681818181,0.0057177197802197,0.0305241477272727,0.0073794642857142
ID_22PQA8,0.0670714285714285,0.0670714285714285,0.1486607142857142,0.1486607142857142,0.1918660714285714,0.1918660714285714
ID_PZYUWQ,0.0195625,0.0075289634146341,0.043359375,0.0184165396341463,0.0559609375,0.0193386051829268
ID_JH53KN,0.2449166666666666,0.2449166666666666,0.6734375,0.6734375,0.72384375,0.72384375
ID_QIQ4HY,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_8A5710,0.039125,0.1973050234142188,0.08671875,0.4755387931034483,0.111921875,0.6076385962111536
ID_LR333P,0.1793155339805825,0.1973050234142188,0.4081614077669903,0.4755387931034483,0.682942354368932,0.6076385962111536
ID_WKFTQU,0.2731765550239234,0.2731765550239234,0.4670245215311004,0.4670245215311004,0.6500890550239234,0.6500890550239234
ID_L1GSD8,0.00626,0.00626,0.053875,0.053875,0.0579075,0.0579075
ID_S3CTCO,0.0167678571428571,0.005,0.0371651785714285,0.0507615546218487,0.0479665178571428,0.0533030462184873
ID_6PZU7S,0.0193826815642458,0.0193826815642458,0.1175453910614525,0.1175453910614525,0.2030338687150838,0.2030338687150838
ID_ONYFN9,0.1577926829268292,0.1973050234142188,0.2448932926829268,0.4755387931034483,0.2522698170731707,0.6076385962111536
ID_OJ6EST,0.0276176470588235,0.1973050234142188,0.0612132352941176,0.4755387931034483,0.0790036764705882,0.6076385962111536
ID_NPL8EH,0.4893899999999999,0.2597421353670162,0.5008124999999999,0.4128127979027645,0.8068612500000001,0.4960372378455672
ID_2P76JQ,0.0117375,0.005,0.0260156249999999,0.005,0.0335765625,0.0061048295454545
ID_DLKMPN,0.327171875,0.0196795112781954,0.34501953125,0.0207530545112781,0.354470703125,0.0213215460526315
ID_5AF5WA,0.0090288461538461,0.0090288461538461,0.0200120192307692,0.0200120192307692,0.025828125,0.025828125
ID_X793RZ,0.0138088235294117,0.005,0.0306066176470588,0.005,0.0395018382352941,0.0061048295454545
ID_ZE464J,0.0063445945945945,0.0063445945945945,0.0140624999999999,0.0140624999999999,0.0181494932432432,0.0181494932432432
ID_KCYJWN,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_U1HASW,0.4893899999999999,0.2597421353670162,0.5008124999999999,0.4128127979027645,0.8068612500000001,0.4960372378455672
ID_DSQKDE,0.021340909090909,0.0063445945945945,0.0473011363636363,0.0140624999999999,0.0610482954545454,0.0181494932432432
ID_J2HG9E,0.2597421353670162,0.2597421353670162,0.4128127979027645,0.4128127979027645,0.4960372378455672,0.4960372378455672
ID_W9C2E8,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_AV5TZI,0.0426818181818181,0.1973050234142188,0.0946022727272727,0.4755387931034483,0.1220965909090909,0.6076385962111536
ID_IGSKJJ,0.1793155339805825,0.1973050234142188,0.4081614077669903,0.4755387931034483,0.682942354368932,0.6076385962111536
ID_XN768S,0.0060974025974025,0.0132909252669039,0.0135146103896103,0.0160865213523131,0.0174423701298701,0.0344182606761565
ID_LWKE8R,0.0260833333333333,0.0063445945945945,0.0578124999999999,0.0140624999999999,0.0746145833333333,0.0181494932432432
ID_BKHQRD,0.0521666666666666,0.005,0.1156249999999999,0.005,0.1492291666666666,0.0061048295454545
ID_P6L2QJ,0.0173888888888888,0.005,0.0385416666666666,0.0057177197802197,0.0497430555555555,0.0073794642857142
ID_0Y7WJX,0.2449166666666666,0.2449166666666666,0.6734375,0.6734375,0.72384375,0.72384375
ID_UL3V9U,0.117375,0.117375,0.26015625,0.26015625,0.335765625,0.335765625
ID_UE1YTX,0.0075289634146341,0.0075289634146341,0.0184165396341463,0.0184165396341463,0.0193386051829268,0.0193386051829268
ID_IYCL8A,0.0247105263157894,0.0196795112781954,0.0547697368421052,0.0207530545112781,0.0706875,0.0213215460526315
ID_2I42I6,0.5432205882352941,0.4976655904059041,0.7364889705882353,0.7463474400369003,0.8630312499999999,0.837954854704797
ID_LUAXFD,0.0276176470588235,0.0276176470588235,0.0612132352941176,0.0612132352941176,0.0790036764705882,0.0790036764705882
ID_A198M0,0.0335357142857142,0.0196795112781954,0.0743303571428571,0.0207530545112781,0.0959330357142857,0.0213215460526315
ID_QIGMWY,0.31925,0.31925,0.7171875,0.7171875,0.7387901785714286,0.7387901785714286
ID_D2YWC7,0.0335357142857142,0.0196795112781954,0.0743303571428571,0.0207530545112781,0.0959330357142857,0.0213215460526315
ID_7W0B3V,0.0173888888888888,0.005,0.0385416666666666,0.0057177197802197,0.0497430555555555,0.0073794642857142
ID_VULW3W,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_SXT6HA,0.0276176470588235,0.1973050234142188,0.0612132352941176,0.4755387931034483,0.0790036764705882,0.6076385962111536
ID_118QHA,0.07825,0.0132909252669039,0.3401041666666666,0.0160865213523131,0.3905104166666667,0.0344182606761565
ID_HSRIVV,0.117375,0.117375,0.26015625,0.26015625,0.335765625,0.335765625
ID_XGSIM1,0.2449166666666666,0.2449166666666666,0.6734375,0.6734375,0.72384375,0.72384375
ID_PZD2S3,0.0247105263157894,0.1973050234142188,0.0547697368421052,0.4755387931034483,0.0706875,0.6076385962111536
ID_WZAU5D,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_1SGDOK,0.0223571428571428,0.005,0.0495535714285714,0.005,0.0639553571428571,0.0056909427966101
ID_YYHRWS,0.0521666666666666,0.0085363636363636,0.1156249999999999,0.0189204545454545,0.1492291666666666,0.0244193181818181
ID_P2GFUI,0.0068043478260869,0.0132909252669039,0.0150815217391304,0.0160865213523131,0.0194646739130434,0.0344182606761565
ID_NXM7MA,0.117375,0.117375,0.26015625,0.26015625,0.335765625,0.335765625
ID_NC4GJJ,0.2597421353670162,0.2597421353670162,0.4128127979027645,0.4128127979027645,0.4960372378455672,0.4960372378455672
ID_C550XZ,0.0276176470588235,0.1973050234142188,0.0612132352941176,0.4755387931034483,0.0790036764705882,0.6076385962111536
ID_TW72CO,0.0106704545454545,0.005,0.0236505681818181,0.0057177197802197,0.0305241477272727,0.0073794642857142
ID_JU0F2X,0.4758863636363636,0.2731765550239234,0.5018465909090909,0.4670245215311004,0.51559375,0.6500890550239234
ID_WON50E,0.2405267857142857,0.4976655904059041,0.5364397321428571,0.7463474400369003,0.8275546875,0.837954854704797
ID_D17D9Z,0.0173888888888888,0.0196795112781954,0.0385416666666666,0.0207530545112781,0.0497430555555555,0.0213215460526315
ID_MTZTTF,0.2597421353670162,0.2597421353670162,0.4128127979027645,0.4128127979027645,0.4960372378455672,0.4960372378455672
ID_LJOOVN,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_2KMTWQ,0.0193826815642458,0.0193826815642458,0.1175453910614525,0.1175453910614525,0.2030338687150838,0.2030338687150838
ID_JTC2LL,0.0138088235294117,0.005,0.0306066176470588,0.005,0.0395018382352941,0.0061048295454545
ID_2SH2FX,0.0276176470588235,0.0276176470588235,0.0612132352941176,0.0612132352941176,0.0790036764705882,0.0790036764705882
ID_M5SHG8,0.0521666666666666,0.005,0.1156249999999999,0.005,0.1492291666666666,0.0061048295454545
ID_QJVS4J,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_MDVJ3U,0.5432205882352941,0.4976655904059041,0.7364889705882353,0.7463474400369003,0.8630312499999999,0.837954854704797
ID_47MQKB,0.4758863636363636,0.2731765550239234,0.5018465909090909,0.4670245215311004,0.51559375,0.6500890550239234
ID_NPFHU8,0.7123981481481481,0.2597421353670162,0.9081597222222222,0.4128127979027645,0.9137604166666669,0.4960372378455672
ID_19F0AG,0.0161896551724137,0.0196795112781954,0.0358836206896551,0.0207530545112781,0.0463125,0.0213215460526315
ID_MY2LPI,0.0335357142857142,0.0196795112781954,0.0743303571428571,0.0207530545112781,0.0959330357142857,0.0213215460526315
ID_QK4AVG,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_HQTJ7L,0.1793155339805825,0.1973050234142188,0.4081614077669903,0.4755387931034483,0.682942354368932,0.6076385962111536
ID_VNVRSB,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_J2GI74,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_WW8QVH,0.2331484848484848,0.1973050234142188,0.7153977272727273,0.4755387931034483,0.838442803030303,0.6076385962111536
ID_0JZ1DP,0.0173888888888888,0.0196795112781954,0.0385416666666666,0.0207530545112781,0.0497430555555555,0.0213215460526315
ID_VXX38H,0.0586875,0.2597421353670162,0.130078125,0.4128127979027645,0.1678828125,0.4960372378455672
ID_L7BKBH,0.02934375,0.2597421353670162,0.2525390625,0.4128127979027645,0.27144140625,0.4960372378455672
ID_VLOMA9,0.0173888888888888,0.0196795112781954,0.0385416666666666,0.0207530545112781,0.0497430555555555,0.0213215460526315
ID_EM81WO,0.0068043478260869,0.0132909252669039,0.0150815217391304,0.0160865213523131,0.0194646739130434,0.0344182606761565
ID_2ZQROL,0.0521666666666666,0.0196795112781954,0.1156249999999999,0.0207530545112781,0.1492291666666666,0.0213215460526315
ID_NSDYGF,0.0175106870229007,0.0204130434782608,0.0596040076335877,0.0452445652173913,0.0906000954198473,0.0583940217391304
ID_5LUJEJ,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_3B7HKY,0.3691261467889908,0.1973050234142188,0.541470756880734,0.4755387931034483,0.7446929472477064,0.6076385962111536
ID_VUB8TO,0.0586875,0.0586875,0.130078125,0.130078125,0.1678828125,0.1678828125
ID_UR1FR0,0.0670714285714285,0.0196795112781954,0.1486607142857142,0.0207530545112781,0.1918660714285714,0.0213215460526315
ID_IUEFIL,0.0361153846153846,0.0196795112781954,0.0800480769230769,0.0207530545112781,0.1033125,0.0213215460526315
ID_H25J4P,0.0521666666666666,0.2731765550239234,0.3378472222222222,0.4670245215311004,0.3714513888888889,0.6500890550239234
ID_KXZB80,0.6224583333333333,0.3365988888888889,0.7533854166666667,0.5734236111111111,0.7785885416666667,0.7318734722222222
ID_DXS469,0.1155267857142857,0.0104333333333333,0.1257254464285714,0.023125,0.1311261160714285,0.0298458333333333
ID_AVP8ZT,0.0521666666666666,0.005,0.1156249999999999,0.005,0.1492291666666666,0.0056909427966101
ID_BMBN85,0.1460572033898305,0.1973050234142188,0.2967823093220339,0.4755387931034483,0.4209451800847458,0.6076385962111536
ID_6URIHA,0.2154684210526316,0.2597421353670162,0.5583223684210525,0.4128127979027645,0.8036111842105264,0.4960372378455672
ID_10254N,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_HWGIXP,0.001,0.001,0.001,0.001,0.001,0.001
ID_PNNOFH,0.0173888888888888,0.0196795112781954,0.0385416666666666,0.0207530545112781,0.0497430555555555,0.0213215460526315
ID_0TF92X,0.0060974025974025,0.0132909252669039,0.0135146103896103,0.0160865213523131,0.0174423701298701,0.0344182606761565
ID_ZBDPQ4,0.1577926829268292,0.1973050234142188,0.2448932926829268,0.4755387931034483,0.2522698170731707,0.6076385962111536
ID_PA2KZ9,0.0138088235294117,0.0138088235294117,0.0306066176470588,0.0306066176470588,0.0395018382352941,0.0395018382352941
ID_5ODELL,0.0193826815642458,0.0193826815642458,0.1175453910614525,0.1175453910614525,0.2030338687150838,0.2030338687150838
ID_USO5XJ,0.0175106870229007,0.0204130434782608,0.0596040076335877,0.0452445652173913,0.0906000954198473,0.0583940217391304
ID_2IODNZ,0.0196795112781954,0.0196795112781954,0.0207530545112781,0.0207530545112781,0.0213215460526315,0.0213215460526315
ID_MKOQS4,0.7088724489795918,0.4976655904059041,0.8371492346938776,0.7463474400369003,0.9014598214285714,0.837954854704797
ID_7DNTF7,0.0335357142857142,0.0102065217391304,0.0743303571428571,0.0226222826086956,0.0959330357142857,0.0291970108695652
ID_1VIHJO,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_2DMI4Q,0.0068043478260869,0.0132909252669039,0.0150815217391304,0.0160865213523131,0.0194646739130434,0.0344182606761565
ID_Q91HCL,0.0195625,0.0069044117647058,0.043359375,0.1770680147058823,0.0559609375,0.181515625
ID_UAA7JA,0.0175106870229007,0.0513452380952381,0.0596040076335877,0.0558779761904761,0.0906000954198473,0.0979608134920635
ID_CAL9QN,0.1943707729468599,0.1973050234142188,0.5218372584541063,0.4755387931034483,0.6747416968599034,0.6076385962111536
ID_7ZOGWF,0.0223571428571428,0.005,0.0495535714285714,0.005,0.0639553571428571,0.0056909427966101
ID_9L5QB4,0.0521666666666666,0.0196795112781954,0.1156249999999999,0.0207530545112781,0.1492291666666666,0.0213215460526315
ID_N9GVFP,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_7LF397,0.0276176470588235,0.1973050234142188,0.0612132352941176,0.4755387931034483,0.0790036764705882,0.6076385962111536
ID_2L6MWG,0.0223571428571428,0.0132909252669039,0.0495535714285714,0.0160865213523131,0.0639553571428571,0.0344182606761565
ID_Q88OX7,0.0939,0.0939,0.2081249999999999,0.2081249999999999,0.2686125,0.2686125
ID_5993DV,0.0090288461538461,0.0075289634146341,0.0200120192307692,0.0184165396341463,0.025828125,0.0193386051829268
ID_89C600,0.3456846153846153,0.2597421353670162,0.723701923076923,0.4128127979027645,0.7745086538461539,0.4960372378455672
ID_6D7XVJ,0.31925,0.2597421353670162,0.5743303571428572,0.4128127979027645,0.5959330357142857,0.4960372378455672
ID_D59OCL,0.0138088235294117,0.0132909252669039,0.0306066176470588,0.0160865213523131,0.0395018382352941,0.0344182606761565
ID_9XWN4P,0.001989406779661,0.005,0.0044094279661016,0.005,0.0056909427966101,0.0056909427966101
ID_0BHCKY,0.117375,0.2731765550239234,0.26015625,0.4670245215311004,0.335765625,0.6500890550239234
ID_QXYIJ8,0.07825,0.2372597765363128,0.1734375,0.5644727653631286,0.22384375,0.5661623603351956
ID_48UXH3,0.0670714285714285,0.0196795112781954,0.1486607142857142,0.0207530545112781,0.1918660714285714,0.0213215460526315
ID_6U2AXP,0.4758863636363636,0.2731765550239234,0.5018465909090909,0.4670245215311004,0.51559375,0.6500890550239234
ID_RHFOB5,0.0175106870229007,0.0513452380952381,0.0596040076335877,0.0558779761904761,0.0906000954198473,0.0979608134920635
ID_DO1TOG,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_N5F3MD,0.0521666666666666,0.2731765550239234,0.1156249999999999,0.4670245215311004,0.4825625,0.6500890550239234
ID_TGLG3R,0.0260833333333333,0.0063445945945945,0.0578124999999999,0.0140624999999999,0.0746145833333333,0.0181494932432432
ID_K9MRV0,0.4996325301204818,0.4976655904059041,0.9402484939759036,0.7463474400369003,0.9438923192771084,0.837954854704797
ID_3VDZ74,0.0167678571428571,0.005,0.0371651785714285,0.0507615546218487,0.0479665178571428,0.0533030462184873
ID_E9DM4F,0.0247105263157894,0.1973050234142188,0.0547697368421052,0.4755387931034483,0.0706875,0.6076385962111536
ID_VZA75B,0.0106704545454545,0.005,0.0236505681818181,0.0057177197802197,0.0305241477272727,0.0073794642857142
ID_H4H7OZ,0.0173888888888888,0.005,0.0385416666666666,0.0057177197802197,0.0497430555555555,0.0073794642857142
ID_L43TGE,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
ID_S8CS7R,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_3JZQ83,0.0021340909090909,0.005,0.0047301136363636,0.005,0.0061048295454545,0.0061048295454545
ID_T3ODHJ,0.039125,0.0102065217391304,0.08671875,0.0226222826086956,0.111921875,0.0291970108695652
ID_9ANG9P,0.1973050234142188,0.1973050234142188,0.4755387931034483,0.4755387931034483,0.6076385962111536,0.6076385962111536
ID_JJIG24,0.0670714285714285,0.0075289634146341,0.1486607142857142,0.0184165396341463,0.1918660714285714,0.0193386051829268
ID_CHJRIB,0.039125,0.0196795112781954,0.08671875,0.0207530545112781,0.111921875,0.0213215460526315
ID_259Z2C,0.07825,0.005,0.1734375,0.005,0.22384375,0.0056909427966101
ID_UKG5SQ,0.2449166666666666,0.2449166666666666,0.6734375,0.6734375,0.72384375,0.72384375
ID_VNH8W5,0.0090288461538461,0.0090288461538461,0.0200120192307692,0.0200120192307692,0.025828125,0.025828125
ID_DH7HHV,0.0175106870229007,0.0204130434782608,0.0596040076335877,0.0452445652173913,0.0906000954198473,0.0583940217391304
ID_FU7N98,0.001989406779661,0.005,0.0044094279661016,0.005,0.0056909427966101,0.0056909427966101
ID_COVNJA,0.3338701935159587,0.3780275955229641,0.5390903807489319,0.6028717194133539,0.6540193673033425,0.7423168901968352
ID_YBCXJZ,0.0132909252669039,0.0132909252669039,0.0160865213523131,0.0160865213523131,0.0344182606761565,0.0344182606761565
